"u_audit_state","u_error_description","u_instance_name","u_audit_payload"
"Completed","","nbcupredev","*** Script: {""installed"":false,""companyCode"":""nbcun""}
"
"Completed","","nbcutest","*** Script: {""installed"":false,""companyCode"":""nbcun""}
"
"Completed","","nbcutesttemp1","*** Script: {""installed"":false,""companyCode"":""nbcun""}
"
"Completed","","nbfcdev","*** Script: {""installed"":false,""companyCode"":""nofr""}
"
"Completed","","nbfcprod","*** Script: {""installed"":false,""companyCode"":""nofr""}
"
"Completed","","nbfcuat","*** Script: {""installed"":false,""companyCode"":""nofr""}
"
"Completed","","nbhbank","*** Script: {""installed"":false,""companyCode"":""nbhf2""}
"
"Completed","","nbhbankdev","*** Script: {""installed"":false,""companyCode"":""nbhf2""}
"
"Completed","","nbhbanktest","*** Script: {""installed"":false,""companyCode"":""nbhf2""}
"
"Completed","","nbim","*** Script: {""installed"":false,""companyCode"":""nbim""}
"
"Completed","","nbimdev","*** Script: {""installed"":false,""companyCode"":""nbim""}
"
"Completed","","nbimuat","*** Script: {""installed"":false,""companyCode"":""nbim""}
"
"Completed","","nbkc","*** Script: {""installed"":false,""companyCode"":""nbokc""}
"
"Completed","","nbkcdev","*** Script: {""installed"":false,""companyCode"":""nbokc""}
"
"Failed","Unable to execute audit against the instance due to  SNC access control plug in is active.","nbl",""
"Failed","Unable to execute audit against the instance due to  SNC access control plug in is active.","nbldev",""
"Failed","Unable to execute audit against the instance due to  SNC access control plug in is active.","nbltest",""
"Completed","","nbme","*** Script: {""installed"":false,""companyCode"":""nbom2""}
"
"Completed","","nbmedev","*** Script: {""installed"":false,""companyCode"":""nbom2""}
"
"Completed","","nbmetest","*** Script: {""installed"":false,""companyCode"":""nbom2""}
"
"Completed","","nbnco","*** Script: {""installed"":false,""companyCode"":""nbnl""}
"
"Completed","","nbncodev","*** Script: {""installed"":false,""companyCode"":""nbnl""}
"
"Completed","","nbncopsup","*** Script: {""installed"":false,""companyCode"":""nbnl""}
"
"Completed","","nbncorsvt","*** Script: {""installed"":false,""companyCode"":""nbnl""}
"
"Completed","","nbncosit","*** Script: {""installed"":false,""companyCode"":""nbnl""}
"
"Completed","","nbncossm","*** Script: {""installed"":false,""companyCode"":""nbnl""}
"
"Completed","","nbncotest","*** Script: {""installed"":false,""companyCode"":""nbnl""}
"
"Completed","","nbnplus","*** Script: {""installed"":false,""companyCode"":""tere""}
"
"Completed","","nbnplusdev","*** Script: {""installed"":false,""companyCode"":""tere""}
"
"Completed","","nbnplusdev1","*** Script: {""installed"":false,""companyCode"":""tere""}
"
"Completed","","nbnplusdev2","*** Script: {""installed"":false,""companyCode"":""tere""}
"
"Completed","","nbnplusdev3","*** Script: {""installed"":false,""companyCode"":""tere""}
"
"Completed","","nbnplusdev4","*** Script: {""installed"":false,""companyCode"":""tere""}
"
"Completed","","nbnpluspreprod","*** Script: {""installed"":false,""companyCode"":""tere""}
"
"Failed","Unable to execute audit against the instance due to  SNC access control plug in is active.","nbnplussandone",""
"Completed","","nbnplussandtwo","*** Script: {""installed"":false,""companyCode"":""tere""}
"
"Completed","","nbnplussit","*** Script: {""installed"":false,""companyCode"":""tere""}
"
"Completed","","nbnplustest","*** Script: {""installed"":false,""companyCode"":""tere""}
"
"Completed","","nbnplusvt","*** Script: {""installed"":false,""companyCode"":""tere""}
"
"Completed","","nbntemp1","*** Script: {""installed"":false,""companyCode"":""tere""}
"
"Completed","","nbntemp2","*** Script: {""installed"":false,""companyCode"":""tere""}
"
"Completed","","nbntemp3","*** Script: {""installed"":false,""companyCode"":""tere""}
"
"Completed","","nbpower","*** Script: {""installed"":false,""companyCode"":""nbphr""}
"
"Completed","","nbpowerdev","*** Script: {""installed"":false,""companyCode"":""nbphr""}
"
"Completed","","nbpowertest","*** Script: {""installed"":false,""companyCode"":""nbphr""}
"
"Completed","","nbs","*** Script: {""installed"":false,""companyCode"":""nabsg""}
"
"Failed","Unable to execute audit against the instance due to  SNC access control plug in is active.","nbsadev",""
"Failed","Unable to execute audit against the instance due to  SNC access control plug in is active.","nbsaprod",""
"Failed","Unable to execute audit against the instance due to  SNC access control plug in is active.","nbsatest",""
"Completed","","nbsdev","*** Script: {""installed"":false,""companyCode"":""nabsg""}
"
"Completed","","nbssandbox","*** Script: {""installed"":false,""companyCode"":""nabsg""}
"
"Completed","","nbssubdevetvc1","*** Script: {""installed"":false,""companyCode"":""nabsg""}
"
"Completed","","nbssubdevetvc2","*** Script: {""installed"":false,""companyCode"":""nabsg""}
"
"Completed","","nbssubdevhst1","*** Script: {""installed"":false,""companyCode"":""nabsg""}
"
"Completed","","nbsuat","*** Script: {""installed"":false,""companyCode"":""nabsg""}
"
"Completed","","nbty","*** Script: {""installed"":false,""companyCode"":""nbty2""}
"
"Completed","","nbtydev","*** Script: {""installed"":false,""companyCode"":""nbty2""}
"
"Completed","","nbtyprod","*** Script: {""installed"":false,""companyCode"":""nbty2""}
"
"Completed","","nbtytest","*** Script: {""installed"":false,""companyCode"":""nbty2""}
"
"Completed","","ncaa","*** Script: {""installed"":false,""companyCode"":""tnla2""}
"
"Completed","","ncaadev","*** Script: {""installed"":false,""companyCode"":""tnla2""}
"
"Completed","","ncaatest","*** Script: {""installed"":false,""companyCode"":""tnla2""}
"
"Completed","","ncb","*** Script: {""installed"":false,""companyCode"":""ncb2""}
"
"Completed","","ncbdev","*** Script: {""installed"":false,""companyCode"":""ncb2""}
"
"Completed","","ncbtest","*** Script: {""installed"":false,""companyCode"":""ncb2""}
"
"Completed","","ncccs","*** Script: {""installed"":false,""companyCode"":""ncmcs""}
"
"Completed","","ncccsdev","*** Script: {""installed"":false,""companyCode"":""ncmcs""}
"
"Completed","","ncccstest","*** Script: {""installed"":false,""companyCode"":""ncmcs""}
"
"Completed","","nccdev","*** Script: {""installed"":false,""companyCode"":""ncca2""}
"
"Completed","","nccpa","*** Script: {""installed"":false,""companyCode"":""nmoco""}
"
"Completed","","nccpadev","*** Script: {""installed"":false,""companyCode"":""nmoco""}
"
"Completed","","nccprod","*** Script: {""installed"":false,""companyCode"":""ncca2""}
"
"Completed","","nccproduction","*** Script: {""installed"":false,""companyCode"":""nacam""}
"
"Completed","","nccsandbox","*** Script: {""installed"":true,""companyCode"":""nacam""}
"
"Completed","","ncctest","*** Script: {""installed"":false,""companyCode"":""ncca2""}
"
"Completed","","nccuat","*** Script: {""installed"":false,""companyCode"":""nacam""}
"
"Completed","","ncdot","*** Script: {""installed"":false,""companyCode"":""ncdot""}
"
"Completed","","ncdotdev","*** Script: {""installed"":false,""companyCode"":""ncdot""}
"
"Completed","","ncdotqa","*** Script: {""installed"":false,""companyCode"":""ncdot""}
"
"Completed","","ncdottest","*** Script: {""installed"":false,""companyCode"":""ncdot""}
"
"Failed","Unable to execute audit against the instance due to SNC access control plug in is active.","ncep",""
"Failed","Unable to execute audit against the instance due to SNC access control plug in is active.","ncepdev",""
"Completed","","nchdev","*** Script: {""installed"":false,""companyCode"":""nomh""}
"
"Completed","","nchmd","*** Script: {""installed"":false,""companyCode"":""nchhs""}
"
"Completed","","nchmddev","*** Script: {""installed"":false,""companyCode"":""nchhs""}
"
"Completed","","nchmdtest","*** Script: {""installed"":false,""companyCode"":""nchhs""}
"
"Completed","","nchprod","*** Script: {""installed"":false,""companyCode"":""nomh""}
"
"Completed","","nchprojects","*** Script: {""installed"":false,""companyCode"":""nach""}
"
"Completed","","nchs","*** Script: {""installed"":false,""companyCode"":""michh""}
"
"Completed","","nchsdev","*** Script: {""installed"":false,""companyCode"":""michh""}
"
"Completed","","nchstest","*** Script: {""installed"":false,""companyCode"":""michh""}
"
"Completed","","nchtest","*** Script: {""installed"":false,""companyCode"":""nomh""}
"
"Completed","","nclhdev","*** Script: {""installed"":false,""companyCode"":""nclh""}
"
"Completed","","nclhprod","*** Script: {""installed"":false,""companyCode"":""nclh""}
"
"Completed","","nclhtest","*** Script: {""installed"":false,""companyCode"":""nclh""}
"
"Completed","","ncomgcscdev1","*** Script: {""installed"":false,""companyCode"":""nttm9""}
"
"Completed","","ncomsol","*** Script: {""installed"":false,""companyCode"":""nttm3""}
"
"Completed","","ncomsoldev","*** Script: {""installed"":false,""companyCode"":""nttm3""}
"
"Completed","","ncomsoltest","*** Script: {""installed"":false,""companyCode"":""nttm3""}
"
"Completed","","ncpf01","*** Script: {""installed"":false,""companyCode"":""nier""}
"
"Completed","","ncpf02","*** Script: {""installed"":false,""companyCode"":""nier""}
"
"Failed","Unable to execute audit against the instance due to SNC access control plug in is active.","ncr",""
"Failed","Unable to execute audit against the instance due to SNC access control plug in is active.","ncrcs",""
"Failed","Unable to execute audit against the instance due to SNC access control plug in is active.","ncrcsdev",""
"Failed","Unable to execute audit against the instance due to SNC access control plug in is active.","ncrcstest",""
"Failed","Unable to execute audit against the instance due to SNC access control plug in is active.","ncrdev1",""
"Failed","Unable to execute audit against the instance due to SNC access control plug in is active.","ncrefix",""
"Failed","Unable to execute audit against the instance due to SNC access control plug in is active.","ncritsmtemp",""
"Failed","Unable to execute audit against the instance due to  SNC access control plug in is active.","ncrsmadev",""
"Failed","Unable to execute audit against the instance due to  SNC access control plug in is active.","ncrsmaprod",""
"Failed","Unable to execute audit against the instance due to  SNC access control plug in is active.","ncrsmatest",""
"Failed","Unable to execute audit against the instance due to SNC access control plug in is active.","ncrsmatest2",""
"Failed","Unable to execute audit against the instance due to SNC access control plug in is active.","ncrtest",""
"Completed","","ncrtesttemp2","*** Script: {""installed"":false,""companyCode"":""""}
"
"Completed","","ncsu","*** Script: {""installed"":false,""companyCode"":""nocsu""}
"
"Completed","","ncsudev","*** Script: {""installed"":false,""companyCode"":""nocsu""}
"
"Completed","","ncsuedge","*** Script: {""installed"":false,""companyCode"":""nocsu""}
"
"Completed","","ncsusandbox","*** Script: {""installed"":false,""companyCode"":""nocsu""}
"
"Completed","","ncsutst","*** Script: {""installed"":false,""companyCode"":""nocsu""}
"
"Failed","Unable to execute audit against the instance due to  SNC access control plug in is active.","ncsuvam",""
"Failed","Unable to execute audit against the instance due to  SNC access control plug in is active.","ncsuvamdev",""
"Completed","","nd","*** Script: {""installed"":false,""companyCode"":""uond""}
"
"Failed","Unable to execute audit against the instance due to  SNC access control plug in is active.","ndacdev",""
"Completed","","ndb","*** Script: {""installed"":false,""companyCode"":""mscnd""}
"
"Completed","","ndbh","*** Script: {""installed"":false,""companyCode"":""nedi""}
"
"Completed","","ndbhdev","*** Script: {""installed"":false,""companyCode"":""nedi""}
"
"Completed","","ndbhtest","*** Script: {""installed"":false,""companyCode"":""nedi""}
"
"Completed","","ndbtest","*** Script: {""installed"":false,""companyCode"":""mscnd""}
"
"Completed","","ndbtesttemp1","*** Script: {""installed"":false,""companyCode"":""mscnd""}
"
"Completed","","ndbuat","*** Script: {""installed"":false,""companyCode"":""mscnd""}
"
"Completed","","nddev","*** Script: {""installed"":false,""companyCode"":""uond""}
"
"Completed","","ndics","*** Script: {""installed"":false,""companyCode"":""ndims""}
"
"Completed","","ndicsdev","*** Script: {""installed"":false,""companyCode"":""ndims""}
"
"Completed","","ndicsuat","*** Script: {""installed"":false,""companyCode"":""ndims""}
"
"Completed","","ndpreview","*** Script: {""installed"":false,""companyCode"":""uond""}
"
"Completed","","ndsj","*** Script: {""installed"":false,""companyCode"":""ndhs""}
"
"Completed","","ndsjdev","*** Script: {""installed"":false,""companyCode"":""ndhs""}
"
"Completed","","ndtest","*** Script: {""installed"":false,""companyCode"":""uond""}
"
"Completed","","nebula","*** Script: {""installed"":false,""companyCode"":""neo""}
"
"Completed","","nebuladev","*** Script: {""installed"":false,""companyCode"":""neo""}
"
"Completed","","neccorp","*** Script: {""installed"":false,""companyCode"":""necr""}
"
"Completed","","neccorp2","*** Script: {""installed"":false,""companyCode"":""neci""}
"
"Completed","","neccorp2dev","*** Script: {""installed"":false,""companyCode"":""neci""}
"
"Completed","","neccorp2dev2","*** Script: {""installed"":false,""companyCode"":""neci""}
"
"Completed","","neccorp2dev3","*** Script: {""installed"":false,""companyCode"":""neci""}
"
"Completed","","neccorp2dev3testtemp1","*** Script: {""installed"":false,""companyCode"":""neci""}
"
"Completed","","neccorp2dev4","*** Script: {""installed"":true,""companyCode"":""neci"",""appArtifacts"":{""catalog_ui_policy"":{""totalCount"":3,""apps"":1},""catalog_ui_policy_action"":{""totalCount"":3,""apps"":1},""db_image"":{""totalCount"":2,""apps"":1},""item_option_new"":{""totalCount"":5,""apps"":1},""m2m_app_config_theme"":{""totalCount"":1,""apps"":1},""sc_cat_item"":{""totalCount"":2,""apps"":1},""sc_cat_item_catalog"":{""totalCount"":2,""apps"":1},""sc_cat_item_category"":{""totalCount"":2,""apps"":1},""sc_cat_item_producer"":{""totalCount"":2,""apps"":1},""sys_db_object"":{""totalCount"":3,""apps"":2},""sys_declarative_action_assignment"":{""totalCount"":2,""apps"":1},""sys_declarative_action_payload_definition"":{""totalCount"":2,""apps"":1},""sys_declarative_action_payload_field"":{""totalCount"":4,""apps"":1},""sys_declarative_action_payload_mapping"":{""totalCount"":2,""apps"":1},""sys_dictionary"":{""totalCount"":5,""apps"":2},""sys_documentation"":{""totalCount"":16,""apps"":2},""sys_embedded_help_role"":{""totalCount"":1,""apps"":1},""sys_hub_flow"":{""totalCount"":1,""apps"":1},""sys_hub_flow_input"":{""totalCount"":4,""apps"":1},""sys_hub_flow_snapshot"":{""totalCount"":1,""apps"":1},""sys_metadata_delete"":{""totalCount"":14,""apps"":1},""sys_scope_privilege"":{""totalCount"":7,""apps"":1},""sys_security_acl"":{""totalCount"":22,""apps"":1},""sys_security_acl_role"":{""totalCount"":22,""apps"":1},""sys_uib_screen_test_values"":{""totalCount"":15,""apps"":1},""sys_uib_template"":{""totalCount"":3,""apps"":1},""sys_ui_list"":{""totalCount"":2,""apps"":2},""sys_ui_section"":{""totalCount"":2,""apps"":1},""sys_ui_view"":{""totalCount"":2,""apps"":1},""sys_user_role"":{""totalCount"":1,""apps"":1},""sys_ux_addon_event_mapping"":{""totalCount"":6,""apps"":1},""sys_ux_applicability"":{""totalCount"":1,""apps"":1},""sys_ux_applicability_m2m_screen"":{""totalCount"":1,""apps"":1},""sys_ux_app_config"":{""totalCount"":1,""apps"":1},""sys_ux_app_route"":{""totalCount"":20,""apps"":1},""sys_ux_client_script"":{""totalCount"":37,""apps"":1},""sys_ux_composite_data"":{""totalCount"":4,""apps"":1},""sys_ux_composite_datasource"":{""totalCount"":8,""apps"":1},""sys_ux_composite_data_m2m_datasource"":{""totalCount"":6,""apps"":1},""sys_ux_composite_data_m2m_predicate_bundle"":{""totalCount"":6,""apps"":1},""sys_ux_composite_data_template"":{""totalCount"":8,""apps"":1},""sys_ux_composite_data_template_predicate"":{""totalCount"":11,""apps"":1},""sys_ux_composite_data_template_predicate_bundle"":{""totalCount"":8,""apps"":1},""sys_ux_data_broker_composite"":{""totalCount"":1,""apps"":1},""sys_ux_data_broker_graphql"":{""totalCount"":1,""apps"":1},""sys_ux_data_broker_transform"":{""totalCount"":17,""apps"":1},""sys_ux_event"":{""totalCount"":26,""apps"":1},""sys_ux_macroponent"":{""totalCount"":23,""apps"":1},""sys_ux_page_property"":{""totalCount"":9,""apps"":1},""sys_ux_page_registry"":{""totalCount"":1,""apps"":1},""sys_ux_predicate_m2m_action_assignment"":{""totalCount"":10,""apps"":1},""sys_ux_screen"":{""totalCount"":20,""apps"":1},""sys_ux_screen_type"":{""totalCount"":20,""apps"":1},""sys_ux_theme"":{""totalCount"":1,""apps"":1},""sys_ux_theme_asset"":{""totalCount"":1,""apps"":1},""sys_ux_theme_m2m_asset"":{""totalCount"":1,""apps"":1},""ua_table_licensing_config"":{""totalCount"":3,""apps"":2}}}
"
"Completed","","neccorp2dev5","*** Script: {""installed"":false,""companyCode"":""neci""}
"
"Completed","","neccorp2test","*** Script: {""installed"":true,""companyCode"":""neci""}
"
"Completed","","neccorp2testtemp1","*** Script: {""installed"":false,""companyCode"":""neci""}
"
"Completed","","neccorp2testtemp3","*** Script: {""installed"":false,""companyCode"":""neci""}
"
"Completed","","neccorpdev","*** Script: {""installed"":false,""companyCode"":""necr""}
"
"Completed","","neccorpdev10","*** Script: {""installed"":false,""companyCode"":""necr""}
"
"Completed","","neccorpdev10testtemp1","*** Script: {""installed"":false,""companyCode"":""necr""}
"
"Completed","","neccorpdev11","*** Script: {""installed"":false,""companyCode"":""necr""}
"
"Completed","","neccorpdev12","*** Script: {""installed"":false,""companyCode"":""necr""}
"
"Completed","","neccorpdev2","*** Script: {""installed"":false,""companyCode"":""necr""}
"
"Completed","","neccorpdev3","*** Script: {""installed"":false,""companyCode"":""necr""}
"
"Completed","","neccorpdev4","*** Script: {""installed"":false,""companyCode"":""necr""}
"
"Completed","","neccorpdev5","*** Script: {""installed"":false,""companyCode"":""necr""}
"
"Completed","","neccorpdev6","*** Script: {""installed"":false,""companyCode"":""necr""}
"
"Completed","","neccorpdev7","*** Script: {""installed"":false,""companyCode"":""necr""}
"
"Completed","","neccorpdev8","*** Script: {""installed"":false,""companyCode"":""necr""}
"
"Completed","","neccorpdev9","*** Script: {""installed"":false,""companyCode"":""necr""}
"
"Completed","","neccorptest","*** Script: {""installed"":false,""companyCode"":""necr""}
"
"Completed","","necddev","*** Script: {""installed"":false,""companyCode"":""nend2""}
"
"Completed","","necdpreprod","*** Script: {""installed"":false,""companyCode"":""nend2""}
"
"Completed","","necdprod","*** Script: {""installed"":false,""companyCode"":""nend2""}
"
"Completed","","necnz","*** Script: {""installed"":false,""companyCode"":""necnz""}
"
"Completed","","necnzdev","*** Script: {""installed"":false,""companyCode"":""necnz""}
"
"Failed","Unable to execute audit against the instance due to  SNC access control plug in is active.","necsolutioninnovators",""
"Failed","Unable to execute audit against the instance due to SNC access control plug in is active.","necsolutioninnovatorsdev",""
"Failed","Unable to execute audit against the instance due to SNC access control plug in is active.","necsolutioninnovatorstest",""
"Completed","","necxon","*** Script: {""installed"":false,""companyCode"":""necxo""}
"
"Completed","","necxondev","*** Script: {""installed"":false,""companyCode"":""necxo""}
"
"Completed","","nedbank","*** Script: {""installed"":false,""companyCode"":""nedba""}
"
"Completed","","nedbankdev","*** Script: {""installed"":false,""companyCode"":""nedba""}
"
"Completed","","nedbankqa","*** Script: {""installed"":false,""companyCode"":""nedba""}
"
"Completed","","nedelta","*** Script: {""installed"":false,""companyCode"":""ndd""}
"
"Completed","","nedeltadev","*** Script: {""installed"":false,""companyCode"":""ndd""}
"
"Completed","","nederlandseloterij","*** Script: {""installed"":false,""companyCode"":""dns""}
"
"Completed","","nederlandseloterij2","*** Script: {""installed"":false,""companyCode"":""dns""}
"
"Completed","","neesnprdev","*** Script: {""installed"":false,""companyCode"":""ineef""}
"
"Completed","","neesnprod","*** Script: {""installed"":false,""companyCode"":""ineef""}
"
"Completed","","neesnqa","*** Script: {""installed"":false,""companyCode"":""ineef""}
"
"Completed","","neesnsbox","*** Script: {""installed"":false,""companyCode"":""ineef""}
"
"Completed","","neesnsysdev","*** Script: {""installed"":false,""companyCode"":""ineef""}
"
"Completed","","nektardev","*** Script: {""installed"":false,""companyCode"":""nt""}
"
"Completed","","nektarprod","*** Script: {""installed"":false,""companyCode"":""nt""}
"
"Completed","","nektartest","*** Script: {""installed"":false,""companyCode"":""nt""}
"
"Completed","","nelsonsservicenow","*** Script: {""installed"":false,""companyCode"":""anel""}
"
"Completed","","nelsonsservicenowdev","*** Script: {""installed"":false,""companyCode"":""anel""}
"
"Completed","","nemsndev","*** Script: {""installed"":false,""companyCode"":""nefo""}
"
"Completed","","nemsnprod","*** Script: {""installed"":false,""companyCode"":""nefo""}
"
"Completed","","nemsntest","*** Script: {""installed"":false,""companyCode"":""nefo""}
"
"Completed","","nemsnupg","*** Script: {""installed"":false,""companyCode"":""nefo""}
"
"Completed","","neodecortech","*** Script: {""installed"":false,""companyCode"":""nespa""}
"
"Completed","","neodecortechdev","*** Script: {""installed"":false,""companyCode"":""nespa""}
"
"Completed","","neogenomics","*** Script: {""installed"":false,""companyCode"":""geml""}
"
"Completed","","neogenomicsdev","*** Script: {""installed"":false,""companyCode"":""geml""}
"
"Completed","","neogenomicsqa","*** Script: {""installed"":false,""companyCode"":""geml""}
"
"Completed","","neon","*** Script: {""installed"":false,""companyCode"":""neon""}
"
"Completed","","neoncert","*** Script: {""installed"":false,""companyCode"":""neon""}
"
"Completed","","neondev","*** Script: {""installed"":false,""companyCode"":""neon""}
"
"Completed","","neonpagamentos","*** Script: {""installed"":false,""companyCode"":""neon2""}
"
"Completed","","neonpagamentosdev","*** Script: {""installed"":false,""companyCode"":""neon2""}
"
"Completed","","neonpagamentosqa","*** Script: {""installed"":false,""companyCode"":""neon2""}
"
"Completed","","neoris","*** Script: {""installed"":false,""companyCode"":""neori""}
"
"Completed","","neorisamsdev","*** Script: {""installed"":false,""companyCode"":""neori""}
"
"Completed","","neorisamsqa","*** Script: {""installed"":false,""companyCode"":""neori""}
"
"Failed","Unable to execute audit against the instance due to SNC access control plug in is active.","neosnetworks",""
"Failed","Unable to execute audit against the instance due to SNC access control plug in is active.","neosnetworksdev",""
"Failed","Unable to execute audit against the instance due to SNC access control plug in is active.","neosnetworksdev1b",""
"Failed","Unable to execute audit against the instance due to SNC access control plug in is active.","neosnetworkstest",""
"Failed","Unable to execute audit against the instance due to SNC access control plug in is active.","neosnetworkstest1b",""
"Failed","Unable to execute audit against the instance due to SNC access control plug in is active.","neosnetworkstraining",""
"Completed","","neovialogistics","*** Script: {""installed"":false,""companyCode"":""nels""}
"
"Completed","","neovialogisticsdev","*** Script: {""installed"":false,""companyCode"":""nels""}
"
"Completed","","neovialogisticstest","*** Script: {""installed"":false,""companyCode"":""nels""}
"
"Completed","","nepinc","*** Script: {""installed"":false,""companyCode"":""nepbr""}
"
"Completed","","nepincdev","*** Script: {""installed"":false,""companyCode"":""nepbr""}
"
"Completed","","nepservicedesk","*** Script: {""installed"":false,""companyCode"":""nhnft""}
"
"Completed","","nepservicedeskdev","*** Script: {""installed"":false,""companyCode"":""nhnft""}
"
"Completed","","neptuneenergy","*** Script: {""installed"":false,""companyCode"":""tnsne""}
"
"Completed","","neptuneenergydev","*** Script: {""installed"":false,""companyCode"":""tnsne""}
"
"Completed","","neptuneenergytest","*** Script: {""installed"":false,""companyCode"":""tnsne""}
"
"Completed","","nesdev","*** Script: {""installed"":false,""companyCode"":""nhsef""}
"
"Failed","Unable to execute audit against the instance due to SNC access control plug in is active.","nesic",""
"Completed","","nesic2","*** Script: {""installed"":false,""companyCode"":""n2""}
"
"Completed","","nesic2dev","*** Script: {""installed"":false,""companyCode"":""n2""}
"
"Completed","","nesic2test","*** Script: {""installed"":false,""companyCode"":""n2""}
"
"Completed","","nesiccsm","*** Script: {""installed"":false,""companyCode"":""necn2""}
"
"Completed","","nesiccsmdev","*** Script: {""installed"":false,""companyCode"":""necn2""}
"
"Failed","Unable to execute audit against the instance due to SNC access control plug in is active.","nesicdev",""
"Completed","","nesprod","*** Script: {""installed"":false,""companyCode"":""nhsef""}
"
"Completed","","nessondemand","*** Script: {""installed"":false,""companyCode"":""nusan""}
"
"Completed","","nessondemanddev","*** Script: {""installed"":false,""companyCode"":""nusan""}
"
"Completed","","nessqa","*** Script: {""installed"":false,""companyCode"":""lini""}
"
"Completed","","nestdev","*** Script: {""installed"":false,""companyCode"":""aukne""}
"
"Completed","","neste","*** Script: {""installed"":false,""companyCode"":""neoo""}
"
"Completed","","nestedev","*** Script: {""installed"":false,""companyCode"":""neoo""}
"
"Completed","","nestest","*** Script: {""installed"":false,""companyCode"":""nhsef""}
"
"Completed","","nestetest","*** Script: {""installed"":false,""companyCode"":""neoo""}
"
"Failed","Unable to execute audit against the instance due to SNC access control plug in is active.","nestle",""
"Failed","Unable to execute audit against the instance due to SNC access control plug in is active.","nestledemo1",""
"Completed","","nestledev","*** Script: {""installed"":false,""companyCode"":""nesa""}
"
"Completed","","nestledev2","*** Script: {""installed"":false,""companyCode"":""nesa""}
"
"Completed","","nestledev3","*** Script: {""installed"":false,""companyCode"":""nesa""}
"
"Failed","Unable to execute audit against the instance due to  SNC access control plug in is active.","nestlelearning",""
"Completed","","nestlenplus","*** Script: {""installed"":false,""companyCode"":""nesa""}
"
"Completed","","nestlepreprod","*** Script: {""installed"":false,""companyCode"":""nesa""}
"
"Completed","","nestlesbx","*** Script: {""installed"":false,""companyCode"":""nesa""}
"
"Completed","","nestletest","*** Script: {""installed"":false,""companyCode"":""nesa""}
"
"Failed","Unable to execute audit against the instance due to SNC access control plug in is active.","nestletest2",""
"Failed","Unable to execute audit against the instance due to SNC access control plug in is active.","nestletesttemp1",""
"Completed","","nestprod","*** Script: {""installed"":false,""companyCode"":""aukne""}
"
"Completed","","nesttest","*** Script: {""installed"":false,""companyCode"":""aukne""}
"
"Completed","","netafim","*** Script: {""installed"":false,""companyCode"":""neta2""}
"
"Completed","","netafimbuprod","*** Script: {""installed"":false,""companyCode"":""neta2""}
"
"Completed","","netafimbutest","*** Script: {""installed"":false,""companyCode"":""neta2""}
"
"Completed","","netafimqa","*** Script: {""installed"":false,""companyCode"":""neta2""}
"
"Completed","","netafimtest","*** Script: {""installed"":false,""companyCode"":""neta2""}
"
"Completed","","netapp","*** Script: {""installed"":false,""companyCode"":""neap""}
"
"Completed","","netappdev","*** Script: {""installed"":false,""companyCode"":""neap""}
"
"Completed","","netappdev2","*** Script: {""installed"":false,""companyCode"":""neap""}
"
"Completed","","netappeng","*** Script: {""installed"":false,""companyCode"":""neae""}
"
"Completed","","netappengdev","*** Script: {""installed"":false,""companyCode"":""neae""}
"
"Completed","","netappengdevalt","*** Script: {""installed"":false,""companyCode"":""neae""}
"
"Completed","","netappengtest","*** Script: {""installed"":false,""companyCode"":""neae""}
"
"Completed","","netappgssc","*** Script: {""installed"":false,""companyCode"":""neap""}
"
"Completed","","netappgssctest","*** Script: {""installed"":false,""companyCode"":""neap""}
"
"Completed","","netapphris","*** Script: {""installed"":false,""companyCode"":""neap""}
"
"Completed","","netapphrisdev","*** Script: {""installed"":false,""companyCode"":""neap""}
"
"Completed","","netappnext","*** Script: {""installed"":false,""companyCode"":""neap""}
"
"Completed","","netappq2io","*** Script: {""installed"":false,""companyCode"":""neap""}
"
"Completed","","netappq2iodev","*** Script: {""installed"":false,""companyCode"":""neap""}
"
"Failed","Unable to execute audit against the instance due to either no active app nodes or instance state is not operational. ","netappstage",""
"Retry","Unable to execute audit against the instance due to either no active app nodes or instance state is not operational. ","netappstage",""
"Completed","","netapptest","*** Script: {""installed"":false,""companyCode"":""neap""}
"
"Completed","","netapptesttesttemp1","*** Script: {""installed"":false,""companyCode"":""neap""}
"
"Completed","","netappuat","*** Script: {""installed"":false,""companyCode"":""neap""}
"
"Completed","","netcetera","*** Script: {""installed"":false,""companyCode"":""mscna""}
"
"Completed","","netceteradev","*** Script: {""installed"":false,""companyCode"":""mscna""}
"
"Completed","","netceteraqa","*** Script: {""installed"":false,""companyCode"":""mscna""}
"
"Completed","","netcloud","*** Script: {""installed"":false,""companyCode"":""netag""}
"
"Completed","","netclouddev","*** Script: {""installed"":false,""companyCode"":""netag""}"
"Completed","","netcologneprod","*** Script: {""installed"":false,""companyCode"":""nitsg""}
"
"Completed","","netcolognetest","*** Script: {""installed"":false,""companyCode"":""nitsg""}
"
"Completed","","netconomy","*** Script: {""installed"":false,""companyCode"":""netno""}
"
"Completed","","netconomydev","*** Script: {""installed"":false,""companyCode"":""netno""}
"
"Completed","","netdesigndev2","*** Script: {""installed"":false,""companyCode"":""tdca2""}
"
"Completed","","netdesigntraining","*** Script: {""installed"":false,""companyCode"":""tdca2""}
"
"Completed","","netenrich","*** Script: {""installed"":false,""companyCode"":""nete2""}
"
"Completed","","netenrichdev","*** Script: {""installed"":false,""companyCode"":""nete2""}
"
